,gold,prediction_v0,rouge_score_v0,bertscore_precision_v0,bertscore_recall_v0,bertscore_f1_v0,factCC_label_v0,factCC_score_v0,prediction_v1,prediction_v2,rouge_score_v1,rouge_score_v2,bertscore_precision_v1,bertscore_precision_v2,bertscore_recall_v1,bertscore_recall_v2,bertscore_f1_v1,bertscore_f1_v2,factCC_label_v1,factCC_label_v2,factCC_score_v1,factCC_score_v2
26,"Reviewers generally agree that the main result of the paper, which generalizes the classical Wigner-Eckart Theorem and provides a  basis for the space of G-steerable kernels for any compact group G, is a significant result. There are also several concerns
that need to be addressed. R4 notes that the use of the Dirac delta function (e.g. Theorem C.7) is informal and mathematically imprecise and needs to be fixed. R1 notes that it would be helpful to at least describe how this general formulation can be applied in machine learning.

Presentation and accessibility: the current version of the paper will be accessible to only  a small part of the machine learning audience, i.e. those already with advanced knowledge in mathematics and/or theoretical physics, in particular in representation theory. If the authors aim to make it more accessible, the writing would need to be substantially improved.

","The paper considers Group Equivariant Convulation Neural Networks (GCNNs) which are convolutional neural networks that are equivariant wrt group symmetries of the underlying space. The authors prove a theorem (thm 4.1) which describes a basis for the space of kernels in a G-steerableCNN for any compact group G. Any steerable kernel is then a linear combination of this basis and the network can then be trained by learning the coefficients. The appendix is quite verbose and the language is more casual than I am accustomed to in a mathematical text or research paper, but it serves the goal of being didactic and approachable. The results obtained here are significant for any learning problem where there are inherent natural symmetry.",0.2361623616236162,0.7925262451171875,0.7680649757385254,0.7801039218902588,INCORRECT,0.9425902962684632,"The paper considers Group Equivariant Convulation Neural Networks (GCNNs) which are convolutional neural networks that are equivariant wrt group symmetries of the underlying space. The application section of the paper is in general way too Sketchy. The language of physics does not add to the paper. It would be better to use something more standard. The explicit results of appendix E would be rather more useful if implemented in a ML package, and I hope that is on the author's to-do list. The results obtained here are significant for any learning problem where there are inherent natural symmetry. The authors point out this could be especially beneficial for data arising from physical processes, and the mathematical methods could be of independent interest.","The paper considers Group Equivariant Convulation Neural Networks (GCNNs) which are convolutional neural networks that are equivariant wrt group symmetries of the underlying space. The results obtained here are significant for any learning problem where there are inherent natural symmetry. The appendix is quite verbose and the language is more casual than I am accustomed to in a mathematical text or research paper, but it serves the goal of being didactic and approachable. This paper is a significant contribution to the field. The language of physics does not add to the paper. It would be better to use something more standard. The explicit results of appendix E would be rather more useful if implemented in a ML package, and I hope that is on the author's to-do list.",0.1824817518248175,0.1928571428571428,0.7924089431762695,0.7875707745552063,0.7668026685714722,0.766993522644043,0.779395580291748,0.7771459817886353,CORRECT,CORRECT,0.9412274956703186,0.9834089279174804
27,"There is a clear consensus to accept this manuscript.  The results are impressive, and have a nice theoretical orientation that will allow the results to have continued impact as the field advances.  There are some minor errors by the authors in the discussions, which are worth the authors being aware of before submitting their final version.  In particular, they state that:

""The authors of [2,3] considered a bounded activation function in the infinite-width limit with large depth, in which case their variance 
V
ℓ
α
α
 always converged to a finite fixed point when depth is large [2, eq. 3]. Their chaotic and ordered phases are then defined by the behaviour of the correlation fixed point [2, eq. 5], which in turn determines the behaviour of the gradient [2, eq. 16].

In our case, shaping the activation leads to an unbounded function, and consequently the variance 
V
ℓ
α
α
 is not always bounded - even if we take the same limit as [2] (but shaping depends on depth instead like the DKS/TAT papers), in which case we get an ODE with finite time explosion. Intuitively, if we drop the Brownian motion from eq. 18 and consider

d
X
t
=
b
X
t
(
X
t
−
1
)
,
d
t
,
,

which is the logistic ODE, and has a finite time explosion if 
X
0
>
1
 and 
b
>
0
. At the same time, due to shaping, our correlation 
ρ
t
α
β
 will actually be able to avoid the fixed point (i.e., non-degenerate). So the gradient will be well behaved from the perspective of correlations (we are in the critical regime defined by [2]), but it may still explode due to variances exploding.

References
Novak, R., Xiao, L., Lee, J., Bahri, Y., Yang, G., Hron, J., Abolafia, D.A., Pennington, J. and Sohl-Dickstein, J., 2018. Bayesian deep convolutional networks with many channels are gaussian processes. arXiv preprint arXiv:1810.05148. https://arxiv.org/pdf/1810.05148.pdf
Schoenholz, S.S., Gilmer, J., Ganguli, S. and Sohl-Dickstein, J., 2016. Deep information propagation. arXiv preprint arXiv:1611.01232. https://arxiv.org/pdf/1611.01232.pdf
Yang, G. and Schoenholz, S., 2017. Mean field residual networks: On the edge of chaos. Advances in neural information processing systems, 30. https://arxiv.org/pdf/1712.08969.pdf
""

And while [2] states they consider bounded activations, it is not used or necessary and is not used in [3] or subsequent more recent work that discusses the edge of chaos further; see for instance: Activation function design for deep networks: linearity and effective initialisation by Murray et al. and On the impact of the activation function on deep neural networks training by Hayou et al.  


","The paper studies the random covariance matrix of infinite depth and width limit of deep neural networks. Using recent work on deep kernel shaping, the authors show that shaping activation function leads to non-trivial stochastic differential equations (SDE) Authors show that simulation of finite networks match the distribution predicted by the SDE. The only weakness I can find is in the presentation, which is mainly down to personal preference. In my opinion the paper feels very math heavy, and possibly not as accessible as it could be. However, this is a theoretical paper and a broader impact statement is not required (though it is always appreciated). The paper provides a creative theoretical contribution. Furthering our understanding of large neural networks, from a novel angle using SDEs.",0.1124780316344464,0.7873409986495972,0.6817803978919983,0.7307682633399963,INCORRECT,0.9994909763336182,"The paper studies the random covariance matrix of infinite depth and width limit of deep neural networks. Using recent work on deep kernel shaping, the authors show that shaping activation function leads to non-trivial stochastic differential equations (SDE) Authors show that simulation of finite networks match the distribution predicted by the SDE. The results are difficult to parse as is. The only weakness I can find is in the presentation, which is mainly down to personal preference. In my opinion the paper feels very math heavy, and possibly not as accessible as it could be. The societal impact is not addressed. However, this is a theoretical paper and a broader impact statement is not required. The paper provides a creative theoretical contribution. Furthering our understanding of large neural networks, from a novel angle using SDEs.","The paper studies the random covariance matrix of infinite depth and width limit of deep neural networks. Using recent work on deep kernel shaping, the authors show that shaping activation function leads to non-trivial stochastic differential equations (SDE) Authors show that simulation of finite networks match the distribution predicted by the SDE. The only weakness I can find is in the presentation, which is mainly down to personal preference. In my opinion the paper feels very math heavy, and possibly not as accessible as it could be. The societal impact is not addressed. However, this is a theoretical paper and a broader impact statement is not required. The paper provides a creative theoretical contribution. Furthering our understanding of large neural networks, from a novel angle using SDEs.",0.1176470588235294,0.1157894736842105,0.7855265140533447,0.7857552170753479,0.6824327707290649,0.6785256266593933,0.7303595542907715,0.7282141447067261,INCORRECT,INCORRECT,0.9993709921836852,0.9996507167816162
28,"The paper adds a new level of complexity to neural networks, by modulating activation functions of a layer as a function of the previous layer activations.  The method is evaluated on relatively simple vision and language tasks.

The idea is nice, but seems to be a special case of previously published work; and the results are not convincing.  Four of five reviewers agree that the work would benefit from: improving comparisons with existing approaches, but also improving its theoretical framework, in light of competing approaches.

","The proposed modulator is easy to implement and applicable to (almost) all network architectures. It is unclear whether the modulator weights are shared along the depth of a CNN layer, i.e. between feature maps. When comparing the test accuracy of CNNs in Fig. 4 the result is questionable. Some experiments show nice results (eg. modulated densenet-lite outperforming densenET) but the overall paper needs further improvements. The paper is published in the open-source journal Brain, Cognition and Machine Learning (BBM) (http://www.brain,cognition and machine learning.org/blog/2013/01/28/brain-cognitions-and-machine-learning-bcm.html).",0.1397849462365591,0.7045754790306091,0.7939215898513794,0.746584951877594,INCORRECT,0.9476855397224426,"The proposed modulator is easy to implement and applicable to (almost) all network architectures. It is unclear whether the modulator weights are shared along the depth of a CNN layer, i.e. between feature maps. The idea is demonstrated on basic vision and NLP tasks, showing improvements over the baselines. Some experiments show nice results (eg. modulated densenet-lite outperforming densenET) but the overall paper needs further improvements. The discussion at the end adds little value and rather seems to be a motivation of the model than a discussion of the results. The paper is published in the open-source journal Brain, Cognition and Machine Learning (BBM) (http://www.brain,cognition and machine learning.org/blog/2013/01/28/brain-cognitions-and-machine-learning-bcm)","The paper is published in the open-source journal Brain, Cognition and Machine Learning (BBM) (http://www.brain,cognition and machine learning.org/blog/2013/01/28/brain-cognitions-and-machine-learning-bcm.html) The idea is to multiply the output of the linear combination by a ""modulator"", prior to feeding it into the activation function. Some experiments show nice results (eg. modulated densenet-lite outperforming densenET) but the overall paper needs further improvements. It is unclear whether the modulator weights are shared along the depth of a CNN layer. The discussion at the end adds little value and rather seems to be a motivation of the model than a discussion of the results.",0.219047619047619,0.1909547738693467,0.7262721061706543,0.7236392498016357,0.8103866577148438,0.7932436466217041,0.7660272121429443,0.7568445205688477,INCORRECT,INCORRECT,0.9894731640815736,0.9994508624076844
29,"This work proposed a new HPO surrogate benchmark for 14 scenarios and filled the gap of benchmarks in the multi-objective and multi-fidelity setting. The paper is clearly written and conducted experiments to demonstrate its usefulness. It also provided analysis on several interesting questions such as tabular vs surrogate; multi-fidelity vs full-fidelity. It is open sourced and being integrated into a larger benchmarking framework (HPOBench). I think it will make a good contribution to the HPO community.



","The benchmarks are surrogate-based, provided using the ONNX format, and have low memory requirements. The paper is not very clear. Namely, there are alot of missing references, the authors rely on their publicly available work, for most of the information. This is a very strong HPO benchmarking system covering all relevant aspects of the HPO problem, and provides a more faithful yet more efficient (in terms of time and memory overhead) comparison between HPO algorithms. For this reason, I strongly recommend the acceptance of this paper. It has a big potential impact on the field of AutoML, because a general framework for mutli- objective and mutli/fidelity optimization is currently not available. It will be a potentially impactful project to describe why we need this benchmark and how it will be used.",0.1502347417840375,0.7864280939102173,0.8272354602813721,0.8063157796859741,INCORRECT,0.9998475313186646,"The benchmarks are surrogate-based, provided using the ONNX format, and have low memory requirements. In general, the paper is clear and well written. However, something went wrong with the references which are all cited as '??' (both papers, sections, etc. The benchmarks are listed mainly, e.g., in a table in a quantitative way. The diversity of the instances for each benchmark collection is not studied. One suggestion would be to visualize the empirical cumulative distribution of the underlying tabular datasets. The writing of the paper seems correct and proper references are cited. The paper is correctly written and specific details are given. The utility of the framework is illustrated with several experiments. Overall I think that this is an interesting paper that proposes a tool that the community will most likely find useful.","The benchmarks are surrogate-based, provided using the ONNX format, and have low memory requirements. As far as I can see the results are technically sound, but I was not able to run the experiments myself for further analysis. In general, the paper is clear and well written. However, something went wrong with the references which are all cited as '??' (both papers, sections, etc. The benchmarks are listed mainly, e.g., in a table in a quantitative way. It is not clear how different the answer would be if we used some of the other benchmarks (such as HPOBench and HPO-B) with some level of parity. The writing of the paper seems correct and proper references are cited. Overall I think that this is an interesting paper that proposes a tool that the community will most likely find useful.",0.1682242990654205,0.1545454545454545,0.7765349745750427,0.7651860117912292,0.7988125681877136,0.8105106949806213,0.7875162363052368,0.7871964573860168,CORRECT,INCORRECT,0.9484721422195436,0.9974952936172484
30,"The paper proposed a two-stage method to select instances from a set, involving candidate selection (learning a function  to determine a Bernoulli probability for each input) and AutoRegressive subset selection (learning a function  to generate probabilities for sampling elements from a reduced set); both stages use the Concrete distribution to ensure differentiability. The experiments show the performance of the proposed method on several use-cases, including reconstruction of an image from a subset of its pixels, selecting sparse features for a classification task, and dataset distillation for few-shot classification. I read the paper and I agree with the reviewers that in its current format the paper is hard to follow. I strongly encourage the authors to add more discussion and intuition on the proposed method and extend the experiments with more baseline comparison and ablation studies in the revised version. 

","Stochastic subset selection (SSS) is a method to learn to compress a set $D$ by selecting a subset $D_s$ such that the loss of a task is as close as possible to the loss if the task had been performed on the original $D$. The paper show how this general method can be applied to several tasks. SSS is motivated by the need to reduce bandwidth, computation and memory footprint of deep learning in edge devices. The paper is very dense, which makes it hard to follow. The experiments, while good to show the strength of the approach, do not cover usefullness for the mobile use case. I think the proposed approach has some potential and will be interesting for the community. I am on the fence with this paper.",0.227106227106227,0.7816123962402344,0.7891292572021484,0.7853528261184692,INCORRECT,0.9596965909004213,"The authors present a stochastic algorithm for selecting a subset of a large dataset, while trying to preserve statistics from the original dataset. The algorithm is a two-step process, first selecting a set of ""candidates"" based on individual features, then filtering to a final subset which may account for interactions between candidate items. The paper provides experimental evidence that the proposed method outperforms other subset selection baselines, such as Learning to Select (LTS) and random selection (RS) The authors need to explain the motivation behind the proposed algorithm. The writing and figures lack clarity and are often difficult to follow. The experiments, while good to show the strength of the approach, do not cover usefullness for the mobile use case. I think the proposed approach has some potential and will be interesting for the community.","Stochastic subset selection (SSS) is a method to learn to compress a set $D$ by selecting a subset $D_s$ such that the loss of a task is as close as possible to the loss if the task had been performed on the original $D$. The paper show how this general method can be applied to several tasks. SSS is motivated by the need to reduce bandwidth, computation and memory footprint of deep learning in edge devices. The paper is very dense, which makes it hard to follow. The experiments, while good to show the strength of the approach, do not cover usefullness for the mobile use case. I think the proposed approach has some potential and will be interesting for the community. I am on the fence with this paper.",0.2086330935251798,0.227106227106227,0.822708249092102,0.7816123962402344,0.8135221004486084,0.7891292572021484,0.8180893659591675,0.7853528261184692,INCORRECT,INCORRECT,0.96358460187912,0.9596965909004213
31,"Dear authors,

Your proposition of adding a noise scaling with the diagonal of the gradient covariance to the updates as a middle-ground between the identity and the full covariance is interesting and tackles the timely question of the links between optimization and generalization.

However, the reviewers had concerns about the experiments that did not reveal to which extent each trick had an influence.
I would like to add that, even though the term Fisher is used for both the true Fisher and tne empirical one, these two matrices encore very different kind of information. In particular, the latter is only defined when there is a dataset. Hence, your case study  (section 3.2) which uses the true Fisher does not apply to the empirical Fisher.

I encourage the authors to pursue in this direction but to update the experimental section in order to highlight the impact of each technique used.

","The method is shown empirically to achieve both comparable generalization and the training speedup compared to small batch. The intuition of using diagonal fisher for faster convergence in generalization performance is still missing from my perspective. The experiments are conducted on MNIST and CIFAR10 and 100, which I feel is a bit insufficient for a paper that deals with generalization gaps in large batches. There is a typo in the next line of Eq. (2) in which the notation ""l_i"" is not defined at this time. In addition, the notation ‘l’ is not clearly defined in the paper. It is not clear if the ‘’ in ‘L’ means ‘let’ or ‘len’",0.1908396946564886,0.7736464738845825,0.7709918022155762,0.7723168134689331,INCORRECT,0.9951027631759644,"Reviews of the paper can be done by clicking here. Please summarize the paper reviews and decide on whether the paper is accepted or rejected. The paper proposes a method to close the generalization gap that arises in training DNNs with large batch. The experiments are conducted on MNIST and CIFAR10 and 100, which I feel is a bit insufficient for a paper that deals with generalization gaps in large batches. The intuition of using diagonal fisher for faster convergence in generalization performance is still missing from my perspective. The algorithm derivation seems to be reasonable and the derived algorithm is executable. There is a typo in the next line of Eq. (2) in which the notation ""l_i"" is not defined at this time.","This paper proposes a method to close the generalization gap that arises in training DNNs with large batch. The intuition of using diagonal fisher for faster convergence in generalization performance is still missing from my perspective. The experiments are conducted on MNIST and CIFAR10 and 100, which I feel is a bit insufficient for a paper that deals with generalization gaps in large batches. The algorithm derivation seems to be reasonable and the derived algorithm is executable. There is a typo in the next line of Eq. (2) in which the notation ""l_i"" is not defined at this time. It is not clear if the ‘’ in ‘L’ means ‘let’ or ‘len’",0.2101449275362319,0.1977186311787072,0.7703394293785095,0.7687551379203796,0.7654321789741516,0.7664721012115479,0.7678779363632202,0.7676118612289429,INCORRECT,INCORRECT,0.9887431859970092,0.9667806625366212
32,"This work proposes algorithms for solving ERM with continuous losses satisfying the PL condition. The first algorithm achieves that by using a chainging noise variance and thus the paper frames the contribution in terms of the advantages of non-constant noise rate.

The problem is a well-studied one and the result is a nice if relatively modest improvement over Wang et al. However, as pointed out in reviews, in the context of convex optimization the same rate has already been established (Feldman,Koren,Talwar STOC 2020). This work is cited and briefly discussed but the discussion only includes one of the algorithms in the paper (that does have an additional log N factor). The overall assumptions in this paper are not comparable (weaker in some ways and stronger since they only require PL instead of strong convexity) but still the overall the contribution appears to be incremental.

","The study was published in the Journal of Applied Mathematics and Statistics (JAMAS) on November 14, 2013. The paper studies private gradient descent when the noise added to each of the iteration is dynamically scheduled. The results hold only under PL condition (which is a more general condition than strong convexity) and smoothness. The authors do a good job engaging with prior work, identifying gaps in related work and putting their contributions in that context. The analysis seems technically correct and pretty strong, although I did not check this closely. There are some typos that I found. There might be some interesting idea in this paper, especially, looking at the dynamic schedule for PPML. But I fail to see the strength of the result in the view of prior work as the comparison done in thePaper is between apples and oranges.",0.1937716262975778,0.777184009552002,0.7861302495002747,0.781631588935852,INCORRECT,0.8537988662719727,"The study was published in the Journal of Applied Mathematics and Statistics (JAMAS) on November 14, 2013. The paper studies private gradient descent when the noise added to each of the iteration is dynamically scheduled. The authors do a good job engaging with prior work, identifying gaps in related work and putting their contributions in that context. There are some typos that I found. There might be some interesting idea in this paper, especially, looking at the dynamic schedule for PPML. However, I fail to see the strength of the result in the view of prior work as the comparison done in thePaper is between apples and oranges. I will keep my reviews limited to the current submission of the paper. The results look correct. My current scores are because I see limited value/interest in these results.","The study was published in the Journal of Applied Mathematics and Statistics (JAMAS) on November 14, 2013. It is published by Oxford University Press on behalf of the American Mathematical Society (AMAS). The paper studies private gradient descent when the noise added to each of the iteration is dynamically scheduled. Below are multiple summaries of different reviews on the same paper. Summarize the main content, strengths, weaknesses of the paper based on the reviews, and decide on whether the paper is accepted or rejected. The main contribution is a theoretical analysis of aDynamic privacy schedule which helps reduce the utility upper bound ofprivate gradient descent (with or without momentum) The results look correct. My current scores are because I see limited value/interest in these results.",0.1818181818181818,0.1532846715328467,0.7679120898246765,0.7484487891197205,0.7684246301651001,0.7569965720176697,0.7681683301925659,0.7526983618736267,INCORRECT,INCORRECT,0.9642767310142516,0.987684726715088
33,"This paper considers the task of training policies for human-robot collaborative tasks and observes the need for out of distribution generalisation for human policies as a pre-requisite for training. The authors present an approach for learning a latent representation for human policies that may be adapted online. 

Reviewers consider the motivation compelling and highly relevant for assistive robotics applications. In particular, reviewers consider the idea of learning a latent space for human policies as elegant. Further, thorough comparisons with related efforts strengthen the paper’s arguments. 

The primary weakness of the paper is that the tasks used to evaluate the approach are relatively simple (reaching and itch scratching). This raises the question of whether and to what extent the method can scale to more realistic tasks. Any experiments to suggest that the approach can bridge the sim2real gap have been suggested since the current results are purely in simulation. A better technical exposition of the test time adaptation has also been suggested. 

During the rebuttal phase,  the authors provided additional clarification/results for key reviewer questions such as mechanism for generalisation, overfitting, choice/training of encoders and their inclusion strengthens the overall paper. The major quantitative evaluation is on moderately complex tasks (e.g., itch scratching) supplemented by a user study. The user study is conducted in lab scenario (not with real users) and the setup bears resemblance to human studies in other human-collaborative domains (such as driving, collaborative assembly etc.). 

Overall, the paper contributes an approach for learning latent representations from interaction data that can be adapted online based on distribution shifts observed online. The manuscript can be strengthened by a clearer exposition on the mechanism/nature of generalisation attained, mechanisms for preventing overfitting and and an analysis of potential scalability to complex scenarios. Further, since the learning problem is scoped towards the specific domain of assistive tasks (as opposed to general robot tasks), a clearer setup of the problem context and a statement on the scalability of the results to end-users may also be considered by the authors. 


","This paper tackles the problem of generalizing to out-of-distribution human behavior when using sim2real methods to develop assistive robotics capabilities. The authors propose the Prediction-based Assistive Latent eMbedding (PALM) framework, which involves learning a latent space by predicting future human actions from a history of observations and actions. The paper can be significantly improved by being more cohesive about the motivation, the claims, and the assumptions of the methods. It is unclear how PALM would scale to more complex settings. Can the authors provide some discussion around how the method scales? As stated above, it would be helpful to clarify how the test time adaptation was performed in the experiments. The regularization term (eq. 3) is motivated by VAE formulation and helps in grouping similar humans closer.",0.1772151898734177,0.8160426020622253,0.7755717635154724,0.7952926158905029,INCORRECT,0.9889400601387024,"The paper focuses on learning latent representations for generalization in assistive tasks such as reaching and itch-scratching. The latent space is learned directly from the history of interactions by predicting partner actions during training. During testing, the learned space is adapted by observing the partner actions to account for OOD partner policies. The paper can be significantly improved by being more cohesive about the motivation, the claims, and the assumptions of the methods. The assumptions need to be very clearly specified in the paper and the claims should be carefully considered and re-worded. The regularization term (eq. 3) is motivated by VAE formulation and helps in grouping similar humans closer. By similar humans, the paper probably means similar itch locations and history of actions ( a clarification would be helpful).","This paper tackles the problem of generalizing to out-of-distribution human behavior when using sim2real methods to develop assistive robotics capabilities. The work is done entirely in simulation with synthesized human behavior. The paper can be significantly improved by being more cohesive about the motivation, the claims, and the assumptions of the methods. The assumptions need to be very clearly specified in the paper and the claims should be carefully considered and re-worded. It is unclear how PALM would scale to more complex settings. Can the authors provide some discussion around how the method scales? As stated above, it would be helpful to clarify how the test time adaptation was performed in the experiments. The regularization term (eq. 3) is motivated by VAE formulation and helps in grouping similar humans closer.",0.16,0.1635220125786163,0.8168033361434937,0.8146900534629822,0.7727522850036621,0.7685402631759644,0.7941674590110779,0.7909426093101501,INCORRECT,INCORRECT,0.9934788942337036,0.9983574748039246
34,"The paper gives high probability bounds on excess risk for differentially private learning algorithms, in the setting where the loss is assumed to be Lipschitz, smooth, and assumed to satisfy the Polyak-Łojasiewicz (PL) condition. The key idea in the paper is to leverage the curvature in the loss (PL condition) and the generalized Bernstein condition. 

Authors show that they get sharper bounds of the order \sqrt{p}/(n\epsilon) when the loss is assumed to satisfy the PL condition besides being convex Lipschitz/smooth. Without using some curvature information about the loss function, the best upper bounds we can get are in the order of \sqrt{p}/(n\epsilon) + 1/\sqrt{n} — and this is tight at least in terms of the dependence on n given the nearly matching lower bounds — in fact, the dependence on n is tight as it matches the non-private settings.  

So, I find it a bit misleading when authors say that they improve over the existing results. That statement is not true in its generality — it is true that we can leverage the PL condition to give faster rates but that is not the setting of prior work. Again, the bounds that authors compare against are for smooth/Lipschitz convex loss functions and without any assumption on the curvature of the loss. 

If we do look at the literature for when and/or how can curvature help, we can compare against the existing bounds for strongly convex losses. The best-known result in the setting that is most closely related is that of Feldman et al. (STOC 2020): https://dl.acm.org/doi/pdf/10.1145/3357713.3384335. As we can check from Theorem 4.9 in that paper, the bounds we get are in the order of 1/n + d/n^2 which is actually better — not surprising since PL condition is a weaker condition. There is merit to the results in this paper but the current narrative is quite misleading and a more careful comparison with the existing literature is needed. The bounds are hard to parse — for example, what is the dependence on the strong convexity parameter (\mu)? It would also help to instantiate specific loss functions so that we can fix some of the parameters in the bound to have a clear comparison with the existing bounds.

","The paper achieves high probability excess risk bound with rate O(1/n) w.r.t n for DP models via uniform stability by using Generalized Bernstein condition under G-Lipschitz, L-smooth, and PL condition. The paper overall read clearly, though the proof sketches should be more clear. Although the understandability of the current manuscript is acceptable, I encourage the authors to correct the typos and the grammatical errors in future versions of this paper by giving the correct results by this are clear by this is not given by this. Theorem 2&3 have more novelty, but are less important than Theorem 1 in my opinion. The presentation of results and proof sketches is clear. The authors should check carefully whether the results are given by the current version of the paper by this author.",0.1638095238095238,0.8009207844734192,0.7328155040740967,0.7653560638427734,INCORRECT,0.9996464252471924,"The paper gives a high probability excess population risk bound for differentially private optimization algorithm under $G$-Lipschitz, $L$-smooth and PL condition with gradient perturbation. It seems that mNGP is proposed solely for the sake of bypassing Young’s inequality. Theorem 2&3 have more novelty, but are less important than Theorem 1 in my opinion. The presentation of results and proof sketches is clear. The paper overall read clearly, though the proof sketches should be more clear. Although the understandability of the current manuscript is acceptable, I encourage the authors to correct the typos and the grammatical errors in future versions of this paper by giving the correct results by this are clear.","Multiple reviews have been published on the same paper. Summarize the main content, strengths, weaknesses of the paper based on the reviews, and decide on whether the paper is accepted or rejected. The paper overall read clearly, though the proof sketches should be more clear. It seems that mNGP is proposed solely for the sake of bypassing Young’s inequality. Theorem 2&3 have more novelty, but are less important than Theorem 1 in my opinion. The presentation of results and proof sketches is clear. Although the understandability of the current manuscript is acceptable, I encourage the authors to correct the typos and the grammatical errors in future versions of this paper by giving the correct results by this are clear by this is not given by this.",0.1669980119284294,0.1395348837209302,0.7930209636688232,0.7724902629852295,0.7197102308273315,0.6897094249725342,0.7545892000198364,0.7287566065788269,INCORRECT,INCORRECT,0.9854159951210022,0.9927513599395752
35,"This paper goes beyond the NTK setting in analyzing optimization and generalization in ReLU networks. It nicely generalizes NTK by showing that generalization depends on a family of kernels rather than the single NTK. The reviewers appreciated the results. One thing that is missing is a clear separation between NTK results and the ones proposed here. Although it is ok to defer this to future work, a discussion of this point in the paper would be helpful.

","Theoretical Computer Science is published in the open-access journal, Theoretical. Computer Science. This paper studies the optimization and generalization of a three-layer neural network trained by a projected SGD algorithm. In this setting, the network runs beyond the NTK regime. It can achieve feature learning, and better generalization performance than NTK. The paper is meaningful because it provides an approach to analyze the feature learning effect of neural networks. The model and the algorithm are close to commonly used ones, while there are components specially designed for the theoretical analysis. While it is generally well written, it is not very accessible for a casual ICLR reader with no background in theoretical computer science. It would be better if the authors can provide further comments on the key difference between the data- dependent complexity measure bound and the function-norm based bound.",0.2,0.7825941443443298,0.8246699571609497,0.8030813336372375,INCORRECT,0.9999810457229614,"Theoretical Computer Science is published in the open-access journal, Theoretical. Computer Science. The paper presents a theoretical analysis of a 3 layer neural network with ReLU activations. The main result is introduction of adaptive generalization bounds that are defined for a modified SGD algorithm. The model and the algorithm are close to commonly used ones, while there are components specially designed for the theoretical analysis. In this setting, the network runs beyond the NTK regime. It can achieve feature learning, and better generalization performance than NTK. It is meaningful because it provides an approach to analyze the feature learning effect of neural networks. The reviewer hope the authors can make it clearer why the studied setting is different from NTK and why the network is less wide than required by NTK?","Theoretical Computer Science is published in the open-access journal, Theoretical. Computer Science. The paper presents a theoretical analysis of a 3 layer neural network with ReLU activations. The main result is introduction of adaptive generalization bounds that are defined for a modified SGD algorithm. In this setting, the network runs beyond the NTK regime. It can achieve feature learning, and better generalization performance than NTK. It is meaningful because it provides an approach to analyze the feature learning effect of neural networks. It packs a lot of material in 9 page of main text and 101 pages of Appendix material. While it is generally well written, it is not very accessible for a casual ICLR reader with no background in theoretical computer science. Since I'm not an expert in this, I'll defer to the other reviewers to check the significance and correctness of this paper.",0.1531100478468899,0.16,0.7863244414329529,0.775063157081604,0.8175905346870422,0.8227423429489136,0.801652729511261,0.7981913089752197,CORRECT,INCORRECT,0.8516747355461121,0.9999818801879884
36,"The paper proposes a framework for classification of whole slides images, where the DNN essentially relies on patch processing (as is the norm). The paper proposes an aggregation module that relies on a DNN to perform a weighted average of the patch representations (Section 3.2). The paper claims end-to-end learning, but this involves a sampling step that hasn't been shown to be suitable for the purpose. 


","MIL with defined costs seem to perform better than the state of the art. Vanilla C2C is inferior to Campanella baseline results. The results are promising, a good application study is needed. It is not clear if the results will be applied to other diseases. All symbols used in the equation should be explained. The maximum number of patches was established as 64. How this value was established? It is useful to present an average time of single slide classified for each method. It would be very nice to see that the representations indeed get closer in each case, numerically. Is it always binary classification, both in the celiac disease task and in CAMELYON? I believe this could maybe verified with some experiment. If not, why not try it on the Celiac Disease task?",0.1372549019607843,0.7310671806335449,0.7624566555023193,0.7464320659637451,CORRECT,0.9639006853103638,"MIL with defined costs seem to perform better than the state of the art. Vanilla C2C is inferior to Campanella baseline results. The study does not show the benefit of attention aggregation. The results are promising, a good application study is needed. It is not clear if the results will be applied to other diseases. The main weakness of the paper is the lack of details about the processing time. How is this method impacting on time of model training and single slide Classification? Is single slide classification faster ?Other comments include: All symbols used in the equation should be explained. The maximum number of patches was established as 64. How this value was established? It is useful to present an average time of single slide classified for each method (Table 1)","MIL with defined costs seem to perform better than the state of the art. Vanilla C2C is inferior to Campanella baseline results. The results are promising, a good application study is needed. It is not clear if the results will be applied to other diseases. The authors should clearly show the difference between their method and the CLAM method (preprint in April 2020, https://arxiv.org/abs/2004.09666), which also uses clustering + attention methods. The main weakness of the paper is the lack of details about the processing time. How is this method impacting on time of model training and single slide Classification? Is single slide classification faster ?Other comments include: All symbols used in the equation should be explained.",0.1485148514851485,0.1256544502617801,0.7416421175003052,0.7181165218353271,0.7767798900604248,0.7734875679016113,0.758804440498352,0.7447742819786072,CORRECT,INCORRECT,0.951886773109436,0.9650420546531676
